time,l speed,r speed,l error,l effort,r error,r effort
3883,214.8098,252.7174,-114.8098,-4.815607,-152.7174,-5.491499
3934,221.1277,252.7174,-121.1277,-4.8837,-152.7174,-5.569385
3985,221.1277,259.0353,-121.1277,-4.945475,-159.0353,-5.65681
4037,229.2681,260.2503,-129.2681,-5.020835,-160.2503,-5.741355
4088,221.1277,271.6712,-121.1277,-5.07447,-171.6712,-5.840329
4139,227.4456,277.9891,-127.4456,-5.145785,-177.9891,-5.937421
4190,233.7636,277.9891,-133.7636,-5.220323,-177.9891,-6.028196
4241,233.7636,277.9891,-133.7636,-5.288542,-177.9891,-6.11897
4292,227.4456,271.6712,-127.4456,-5.347221,-171.6712,-6.200205
4343,227.4456,277.9891,-127.4456,-5.412219,-177.9891,-6.297297
4395,235.4646,272.6432,-135.4646,-5.490679,-172.6432,-6.381726
4446,246.3994,271.6712,-146.3994,-5.576278,-171.6712,-6.468307
4497,252.7174,277.9891,-152.7174,-5.660482,-177.9891,-6.565399
4548,252.7174,265.3532,-152.7174,-5.738368,-165.3532,-6.637093
4599,265.3532,265.3532,-165.3532,-5.835334,-165.3532,-6.721424
4650,265.3532,265.3532,-165.3532,-5.919664,-165.3532,-6.805754
4701,265.3532,271.6712,-165.3532,-6.003994,-171.6712,-6.899625
4753,266.4467,260.2503,-166.4467,-6.09164,-160.2503,-6.971534
4804,271.6712,271.6712,-171.6712,-6.184417,-171.6712,-7.070508
4855,277.9891,265.3532,-177.9891,-6.281509,-165.3532,-7.14852
4906,277.9891,265.3532,-177.9891,-6.372284,-165.3532,-7.23285
4957,271.6712,265.3532,-171.6712,-6.453519,-165.3532,-7.317181
5008,259.0353,277.9891,-159.0353,-6.52199,-177.9891,-7.420591
5059,259.0353,271.6712,-159.0353,-6.603098,-171.6712,-7.501826
5110,252.7174,284.307,-152.7174,-6.674666,-184.307,-7.608458
5161,252.7174,277.9891,-152.7174,-6.752552,-177.9891,-7.692914
5212,252.7174,277.9891,-152.7174,-6.830438,-177.9891,-7.783689
5263,252.7174,277.9891,-152.7174,-6.908323,-177.9891,-7.874464
5314,246.3994,284.307,-146.3994,-6.976669,-184.307,-7.974778
5365,240.0815,290.625,-140.0815,-7.041793,-190.625,-8.078315
5416,240.0815,284.307,-140.0815,-7.113235,-184.307,-8.165993
5468,235.4646,297.4289,-135.4646,-7.179059,-197.4289,-8.281778
5519,240.0815,284.307,-140.0815,-7.255117,-184.307,-8.362653
5570,246.3994,284.307,-146.3994,-7.336099,-184.307,-8.45665
5621,246.3994,290.625,-146.3994,-7.410763,-190.625,-8.560186
5672,246.3994,284.307,-146.3994,-7.485426,-184.307,-8.647864
5723,246.3994,290.625,-146.3994,-7.56009,-190.625,-8.751401
5774,240.0815,290.625,-140.0815,-7.625214,-190.625,-8.84862
5826,247.8574,291.2325,-147.8574,-7.709876,-191.2325,-8.948668
5877,246.3994,277.9891,-146.3994,-7.783082,-177.9891,-9.026199
5928,252.7174,277.9891,-152.7174,-7.867285,-177.9891,-9.116974
5979,265.3532,284.307,-165.3532,-7.964252,-184.307,-9.217288
6030,252.7174,284.307,-152.7174,-8.029501,-184.307,-9.311285
6081,252.7174,296.9429,-152.7174,-8.107387,-196.9429,-9.424362
6132,240.0815,290.625,-140.0815,-8.166193,-190.625,-9.515263
6184,247.8574,303.6253,-147.8574,-8.250854,-203.6253,-9.634148
6235,246.3994,284.307,-146.3994,-8.32406,-184.307,-9.708826
6286,246.3994,290.625,-146.3994,-8.398725,-190.625,-9.812363
6337,246.3994,290.625,-146.3994,-8.473388,-190.625,-9.909581
6388,246.3994,290.625,-146.3994,-8.548052,-190.625,-10.0068
6439,240.0815,303.2608,-140.0815,-8.613175,-203.2608,-10.1231
6490,240.0815,296.9429,-140.0815,-8.684617,-196.9429,-10.21722
6542,247.8574,303.6253,-147.8574,-8.769279,-203.6253,-10.32979
6593,233.7636,290.625,-133.7636,-8.823404,-190.625,-10.41401
6644,246.3994,290.625,-146.3994,-8.910704,-190.625,-10.51123
6695,252.7174,290.625,-152.7174,-8.994908,-190.625,-10.60845
6746,240.0815,296.9429,-140.0815,-9.053714,-196.9429,-10.7152
6797,246.3994,296.9429,-146.3994,-9.134695,-196.9429,-10.81564
6848,246.3994,290.625,-146.3994,-9.209359,-190.625,-10.90655
6900,254.0538,297.4289,-154.0538,-9.297121,-197.4289,-11.01601
6951,240.0815,284.307,-140.0815,-9.35459,-184.307,-11.09689
7002,240.0815,290.625,-140.0815,-9.426032,-190.625,-11.20043
7053,233.7636,290.625,-133.7636,-9.487934,-190.625,-11.29764
7104,240.0815,290.625,-140.0815,-9.565693,-190.625,-11.39486
7155,246.3994,284.307,-146.3994,-9.646675,-184.307,-11.48254
7206,252.7174,284.307,-152.7174,-9.730879,-184.307,-11.57654
7258,247.8574,291.2325,-147.8574,-9.802905,-191.2325,-11.68291
7309,246.3994,271.6712,-146.3994,-9.876111,-171.6712,-11.7509
7360,252.7174,277.9891,-152.7174,-9.960315,-177.9891,-11.84799
7411,252.7174,265.3532,-152.7174,-10.0382,-165.3532,-11.91968
7462,265.3532,265.3532,-165.3532,-10.13517,-165.3532,-12.00401
7513,271.6712,265.3532,-171.6712,-10.22904,-165.3532,-12.08834
7564,271.6712,259.0353,-171.6712,-10.31659,-159.0353,-12.16313
7616,272.6432,260.2503,-172.6432,-10.40734,-160.2503,-12.24768
7667,259.0353,259.0353,-159.0353,-10.47484,-159.0353,-12.32757
7718,259.0353,271.6712,-159.0353,-10.55594,-171.6712,-12.42776
7769,259.0353,271.6712,-159.0353,-10.63705,-171.6712,-12.51531
7820,259.0353,271.6712,-159.0353,-10.71816,-171.6712,-12.60286
7871,252.7174,277.9891,-152.7174,-10.78973,-177.9891,-12.69995
7922,246.3994,284.307,-146.3994,-10.85808,-184.307,-12.80027
7973,252.7174,290.625,-152.7174,-10.94228,-190.625,-12.90381
8024,240.0815,284.307,-140.0815,-11.00108,-184.307,-12.99149
8075,240.0815,290.625,-140.0815,-11.07253,-190.625,-13.09502
8126,246.3994,296.9429,-146.3994,-11.15351,-196.9429,-13.20178
8177,259.0353,277.9891,-159.0353,-11.24725,-177.9891,-13.2736
8228,259.0353,284.307,-159.0353,-11.32836,-184.307,-13.37392
8279,265.3532,271.6712,-165.3532,-11.41901,-171.6712,-13.44883
8331,260.2503,285.036,-160.2503,-11.49724,-185.036,-13.55842
8382,246.3994,277.9891,-146.3994,-11.55805,-177.9891,-13.64214
8433,246.3994,290.625,-146.3994,-11.63271,-190.625,-13.752
8484,246.3994,284.307,-146.3994,-11.70738,-184.307,-13.83968
8535,246.3994,296.9429,-146.3994,-11.78204,-196.9429,-13.95275
8586,240.0815,290.625,-140.0815,-11.84717,-190.625,-14.04365
8637,246.3994,290.625,-146.3994,-11.92815,-190.625,-14.14087
8689,247.8574,291.2325,-147.8574,-12.00649,-191.2325,-14.24092
8740,246.3994,290.625,-146.3994,-12.0797,-190.625,-14.33753
8791,233.7636,296.9429,-133.7636,-12.13528,-196.9429,-14.44429
8842,240.0815,296.9429,-140.0815,-12.21304,-196.9429,-14.54473
8893,246.3994,284.307,-146.3994,-12.29402,-184.307,-14.62609
8944,246.3994,277.9891,-146.3994,-12.36869,-177.9891,-14.71055
8995,246.3994,284.307,-146.3994,-12.44335,-184.307,-14.81086
9047,247.8574,285.036,-147.8574,-12.5217,-185.036,-14.90781
9098,240.0815,277.9891,-140.0815,-12.58536,-177.9891,-14.99154
9149,240.0815,284.307,-140.0815,-12.6568,-184.307,-15.09185
9200,246.3994,277.9891,-146.3994,-12.73779,-177.9891,-15.17631
9251,246.3994,271.6712,-146.3994,-12.81245,-171.6712,-15.25754
9302,259.0353,265.3532,-159.0353,-12.90619,-165.3532,-15.33556
9353,252.7174,259.0353,-152.7174,-12.97776,-159.0353,-15.41035
9405,247.8574,272.6432,-147.8574,-13.04979,-172.6432,-15.51373
9456,252.7174,284.307,-152.7174,-13.13253,-184.307,-15.61939
9507,246.3994,277.9891,-146.3994,-13.20088,-177.9891,-15.70384
9558,252.7174,271.6712,-152.7174,-13.28508,-171.6712,-15.78508
9609,246.3994,265.3532,-146.3994,-13.35343,-165.3532,-15.86309
9660,259.0353,265.3532,-159.0353,-13.44718,-165.3532,-15.94742
9711,252.7174,265.3532,-152.7174,-13.51874,-165.3532,-16.03175
9763,247.8574,266.4467,-147.8574,-13.59077,-166.4467,-16.1194
9814,246.3994,271.6712,-146.3994,-13.66397,-171.6712,-16.21217
9865,246.3994,271.6712,-146.3994,-13.73864,-171.6712,-16.29973
9916,240.0815,277.9891,-140.0815,-13.80376,-177.9891,-16.39682
9967,240.0815,271.6712,-140.0815,-13.8752,-171.6712,-16.47805
