time,l speed,r speed,l error,l effort,r error,r effort
3828,713.9266,726.5624,-613.9266,-45.43082,-626.5624,-46.35157
3879,713.9266,732.8804,-613.9266,-46.05702,-632.8804,-47.01606
3930,713.9266,726.5624,-613.9266,-46.68323,-626.5624,-47.6362
3981,713.9266,726.5624,-613.9266,-47.30943,-626.5624,-48.27529
4032,713.9266,726.5624,-613.9266,-47.93564,-626.5624,-48.91438
4083,707.6086,726.5624,-607.6086,-48.53645,-626.5624,-49.55347
4134,713.9266,726.5624,-613.9266,-49.18161,-626.5624,-50.19256
4185,713.9266,726.5624,-613.9266,-49.80782,-626.5624,-50.83165
4236,713.9266,726.5624,-613.9266,-50.43402,-626.5624,-51.47075
4287,713.9266,720.2445,-613.9266,-51.06023,-620.2445,-52.08444
4338,713.9266,726.5624,-613.9266,-51.68643,-626.5624,-52.74249
4389,707.6086,726.5624,-607.6086,-52.28724,-626.5624,-53.38158
4440,713.9266,726.5624,-613.9266,-52.9324,-626.5624,-54.02067
4491,713.9266,726.5624,-613.9266,-53.5586,-626.5624,-54.65976
4542,713.9266,726.5624,-613.9266,-54.18481,-626.5624,-55.29886
4593,707.6086,720.2445,-607.6086,-54.78562,-620.2445,-55.91255
4644,713.9266,726.5624,-613.9266,-55.43078,-626.5624,-56.5706
4695,713.9266,720.2445,-613.9266,-56.05698,-620.2445,-57.1843
4746,713.9266,726.5624,-613.9266,-56.68319,-626.5624,-57.84234
4797,713.9266,720.2445,-613.9266,-57.30939,-620.2445,-58.45604
4848,713.9266,726.5624,-613.9266,-57.9356,-626.5624,-59.11409
4899,713.9266,720.2445,-613.9266,-58.56181,-620.2445,-59.72778
4950,713.9266,726.5624,-613.9266,-59.18801,-626.5624,-60.38583
5001,713.9266,720.2445,-613.9266,-59.81422,-620.2445,-60.99953
5052,713.9266,726.5624,-613.9266,-60.44042,-626.5624,-61.65757
5103,707.6086,720.2445,-607.6086,-61.04123,-620.2445,-62.27127
5154,713.9266,726.5624,-613.9266,-61.68639,-626.5624,-62.92932
5205,713.9266,720.2445,-613.9266,-62.3126,-620.2445,-63.54301
5256,713.9266,726.5624,-613.9266,-62.9388,-626.5624,-64.20106
5307,713.9266,720.2445,-613.9266,-63.56501,-620.2445,-64.81476
5358,713.9266,726.5624,-613.9266,-64.19122,-626.5624,-65.4728
5409,707.6086,720.2445,-607.6086,-64.79202,-620.2445,-66.08649
5460,713.9266,726.5624,-613.9266,-65.43719,-626.5624,-66.74454
5511,713.9266,726.5624,-613.9266,-66.06339,-626.5624,-67.38364
5562,713.9266,720.2445,-613.9266,-66.6896,-620.2445,-67.99733
5613,707.6086,726.5624,-607.6086,-67.2904,-626.5624,-68.65537
5664,713.9266,726.5624,-613.9266,-67.93556,-626.5624,-69.29447
5715,713.9266,720.2445,-613.9266,-68.56177,-620.2445,-69.90816
5766,713.9266,726.5624,-613.9266,-69.18797,-626.5624,-70.56621
5817,707.6086,720.2445,-607.6086,-69.78878,-620.2445,-71.17991
5868,713.9266,726.5624,-613.9266,-70.43394,-626.5624,-71.83795
5924,713.4753,730.7367,-613.4753,-71.11968,-630.7367,-72.55691
5975,707.6086,720.2445,-607.6086,-71.72184,-620.2445,-73.15808
6026,713.9266,726.5624,-613.9266,-72.367,-626.5624,-73.81612
6077,707.6086,726.5624,-607.6086,-72.9678,-626.5624,-74.45522
6128,713.9266,720.2445,-613.9266,-73.61297,-620.2445,-75.06892
6179,713.9266,726.5624,-613.9266,-74.23917,-626.5624,-75.72696
6230,713.9266,726.5624,-613.9266,-74.86539,-626.5624,-76.36605
6281,713.9266,720.2445,-613.9266,-75.49159,-620.2445,-76.97975
6332,707.6086,732.8804,-607.6086,-76.09239,-632.8804,-77.6632
6383,713.9266,726.5624,-613.9266,-76.73756,-626.5624,-78.28333
6434,713.9266,726.5624,-613.9266,-77.36376,-626.5624,-78.92242
6485,707.6086,726.5624,-607.6086,-77.96456,-626.5624,-79.56152
6536,713.9266,726.5624,-613.9266,-78.60973,-626.5624,-80.20061
6587,713.9266,726.5624,-613.9266,-79.23593,-626.5624,-80.8397
6638,707.6086,726.5624,-607.6086,-79.83674,-626.5624,-81.47879
6689,713.9266,732.8804,-613.9266,-80.4819,-632.8804,-82.14329
6740,713.9266,726.5624,-613.9266,-81.10811,-626.5624,-82.76342
6791,713.9266,732.8804,-613.9266,-81.73431,-632.8804,-83.42792
6842,707.6086,726.5624,-607.6086,-82.33511,-626.5624,-84.04805
6893,713.9266,732.8804,-613.9266,-82.98028,-632.8804,-84.71255
6944,707.6086,726.5624,-607.6086,-83.58109,-626.5624,-85.33268
6995,713.9266,726.5624,-613.9266,-84.22624,-626.5624,-85.97177
7046,713.9266,732.8804,-613.9266,-84.85245,-632.8804,-86.63627
7097,707.6086,726.5624,-607.6086,-85.45325,-626.5624,-87.2564
7148,713.9266,726.5624,-613.9266,-86.09841,-626.5624,-87.89549
7199,707.6086,732.8804,-607.6086,-86.69922,-632.8804,-88.55999
7250,713.9266,726.5624,-613.9266,-87.34438,-626.5624,-89.18012
7301,713.9266,726.5624,-613.9266,-87.97058,-626.5624,-89.81921
7352,707.6086,726.5624,-607.6086,-88.57139,-626.5624,-90.45831
7403,713.9266,726.5624,-613.9266,-89.21655,-626.5624,-91.0974
7454,713.9266,732.8804,-613.9266,-89.84274,-632.8804,-91.76189
7505,713.9266,726.5624,-613.9266,-90.46895,-626.5624,-92.38203
7556,707.6086,726.5624,-607.6086,-91.06976,-626.5624,-93.02112
7607,713.9266,732.8804,-613.9266,-91.71491,-632.8804,-93.68562
7658,713.9266,726.5624,-613.9266,-92.34112,-626.5624,-94.30575
7709,707.6086,726.5624,-607.6086,-92.94193,-626.5624,-94.94484
7760,713.9266,726.5624,-613.9266,-93.58708,-626.5624,-95.58393
7811,707.6086,726.5624,-607.6086,-94.18789,-626.5624,-96.22302
7862,713.9266,720.2445,-613.9266,-94.83305,-620.2445,-96.83672
7913,713.9266,726.5624,-613.9266,-95.45925,-626.5624,-97.49476
7964,707.6086,726.5624,-607.6086,-96.06006,-626.5624,-98.13385
8015,713.9266,726.5624,-613.9266,-96.70522,-626.5624,-98.77294
8066,713.9266,726.5624,-613.9266,-97.33142,-626.5624,-99.41203
8117,707.6086,726.5624,-607.6086,-97.93223,-626.5624,-100.0511
8168,713.9266,726.5624,-613.9266,-98.57738,-626.5624,-100.6902
8219,713.9266,726.5624,-613.9266,-99.20358,-626.5624,-101.3293
8270,707.6086,726.5624,-607.6086,-99.80439,-626.5624,-101.9684
8321,713.9266,720.2445,-613.9266,-100.4496,-620.2445,-102.5821
8372,713.9266,726.5624,-613.9266,-101.0758,-626.5624,-103.2401
8423,713.9266,726.5624,-613.9266,-101.702,-626.5624,-103.8792
8474,707.6086,726.5624,-607.6086,-102.3028,-626.5624,-104.5183
8525,713.9266,726.5624,-613.9266,-102.9479,-626.5624,-105.1574
8576,713.9266,720.2445,-613.9266,-103.5741,-620.2445,-105.7711
8627,713.9266,732.8804,-613.9266,-104.2003,-632.8804,-106.4546
8678,713.9266,726.5624,-613.9266,-104.8265,-626.5624,-107.0747
8729,707.6086,726.5624,-607.6086,-105.4273,-626.5624,-107.7138
8780,713.9266,726.5624,-613.9266,-106.0725,-626.5624,-108.3529
8831,713.9266,726.5624,-613.9266,-106.6987,-626.5624,-108.992
8882,713.9266,726.5624,-613.9266,-107.3249,-626.5624,-109.6311
8933,707.6086,726.5624,-607.6086,-107.9257,-626.5624,-110.2701
8984,713.9266,732.8804,-613.9266,-108.5709,-632.8804,-110.9346
9035,713.9266,726.5624,-613.9266,-109.1971,-626.5624,-111.5548
9086,707.6086,726.5624,-607.6086,-109.7979,-626.5624,-112.1939
9137,713.9266,726.5624,-613.9266,-110.443,-626.5624,-112.833
9188,713.9266,726.5624,-613.9266,-111.0692,-626.5624,-113.4721
9239,713.9266,732.8804,-613.9266,-111.6954,-632.8804,-114.1366
9290,713.9266,726.5624,-613.9266,-112.3216,-626.5624,-114.7567
9341,713.9266,726.5624,-613.9266,-112.9478,-626.5624,-115.3958
9392,707.6086,732.8804,-607.6086,-113.5486,-632.8804,-116.0603
9443,713.9266,726.5624,-613.9266,-114.1938,-626.5624,-116.6804
9494,713.9266,732.8804,-613.9266,-114.82,-632.8804,-117.3449
9545,713.9266,726.5624,-613.9266,-115.4462,-626.5624,-117.965
9596,713.9266,732.8804,-613.9266,-116.0724,-632.8804,-118.6295
9647,713.9266,726.5624,-613.9266,-116.6986,-626.5624,-119.2497
9698,707.6086,726.5624,-607.6086,-117.2994,-626.5624,-119.8888
9749,713.9266,732.8804,-613.9266,-117.9446,-632.8804,-120.5533
9800,713.9266,726.5624,-613.9266,-118.5708,-626.5624,-121.1734
9851,713.9266,732.8804,-613.9266,-119.197,-632.8804,-121.8379
9902,713.9266,726.5624,-613.9266,-119.8232,-626.5624,-122.458
9953,713.9266,732.8804,-613.9266,-120.4494,-632.8804,-123.1225
