time,l speed,r speed,l error,l effort,r error,r effort
2499,416.9837,391.7119,-16.98367,0.6734577,8.288055,0.6955071
2550,410.6657,391.7119,-10.66571,0.6743362,8.288055,0.6997341
2601,410.6657,385.394,-10.66571,0.6688967,14.60602,0.7135011
2652,410.6657,391.7119,-10.66571,0.6634571,8.288055,0.71141
2703,416.9837,391.7119,-16.98367,0.6484775,8.288055,0.715637
2754,410.6657,385.394,-10.66571,0.6493559,14.60602,0.729404
2805,404.3478,391.7119,-4.347778,0.6534565,8.288055,0.7273129
2856,404.3478,398.0298,-4.347778,0.6512392,1.970154,0.7219998
2907,404.3478,391.7119,-4.347778,0.6490219,8.288055,0.7325447
2958,398.0298,391.7119,1.970154,0.6563447,8.288055,0.7367716
3009,391.7119,404.3478,8.288055,0.6668894,-4.347778,0.7219183
3060,391.7119,398.0298,8.288055,0.6711164,1.970154,0.7292411
3111,385.394,410.6657,14.60602,0.6848833,-10.66571,0.7111657
3162,385.394,416.9837,14.60602,0.6923323,-16.98367,0.6961861
3213,385.394,423.3016,14.60602,0.6997814,-23.30161,0.6779843
3264,379.076,416.9837,20.92395,0.7167706,-16.98367,0.6756406
3315,385.394,416.9837,14.60602,0.7179017,-16.98367,0.6669789
3366,391.7119,410.6657,8.288055,0.7158107,-10.66571,0.6678574
3417,391.7119,410.6657,8.288055,0.7200376,-10.66571,0.6624178
3468,398.0298,410.6657,1.970154,0.7147244,-10.66571,0.6569783
3519,391.7119,404.3478,8.288055,0.7252692,-4.347778,0.6610789
3570,391.7119,398.0298,8.288055,0.7294961,1.970154,0.6684017
3621,404.3478,391.7119,-4.347778,0.714643,8.288055,0.6789465
3672,398.0298,398.0298,1.970154,0.7219657,1.970154,0.6736333
3723,398.0298,398.0298,1.970154,0.7229705,1.970154,0.6746382
3774,398.0298,404.3478,1.970154,0.7239753,-4.347778,0.6661028
3825,398.0298,398.0298,1.970154,0.7249801,1.970154,0.6734256
3876,398.0298,404.3478,1.970154,0.7259849,-4.347778,0.6648903
3927,398.0298,404.3478,1.970154,0.7269897,-4.347778,0.662673
3978,398.0298,404.3478,1.970154,0.7279945,-4.347778,0.6604557
4029,398.0298,398.0298,1.970154,0.7289992,1.970154,0.6677784
4080,404.3478,398.0298,-4.347778,0.720464,1.970154,0.6687832
4131,410.6657,398.0298,-10.66571,0.7087065,1.970154,0.669788
4182,416.9837,398.0298,-16.98367,0.6937269,1.970154,0.6707928
4233,416.9837,385.394,-16.98367,0.6850653,14.60602,0.6908777
4284,429.6195,385.394,-29.61951,0.6573234,14.60602,0.6983267
4335,416.9837,379.076,-16.98367,0.6612976,20.92395,0.7153159
4386,416.9837,391.7119,-16.98367,0.652636,8.288055,0.7069069
4437,404.3478,404.3478,-4.347778,0.6630545,-4.347778,0.6920537
4488,404.3478,391.7119,-4.347778,0.6608372,8.288055,0.7089164
4539,404.3478,391.7119,-4.347778,0.6586199,8.288055,0.7131433
4590,391.7119,398.0298,8.288055,0.6754827,1.970154,0.7078303
4641,391.7119,404.3478,8.288055,0.6797095,-4.347778,0.699295
4692,391.7119,404.3478,8.288055,0.6839365,-4.347778,0.6970777
4743,404.3478,385.394,-4.347778,0.6690833,14.60602,0.7234805
4794,398.0298,398.0298,1.970154,0.676406,1.970154,0.7118495
4845,391.7119,404.3478,8.288055,0.6869508,-4.347778,0.7033141
4896,385.394,410.6657,14.60602,0.7007178,-10.66571,0.6915567
4947,385.394,404.3478,14.60602,0.7081668,-4.347778,0.6956573
4998,385.394,404.3478,14.60602,0.7156158,-4.347778,0.69344
5049,385.394,410.6657,14.60602,0.7230649,-10.66571,0.6816825
5100,391.7119,410.6657,8.288055,0.7209739,-10.66571,0.676243
5151,385.394,410.6657,14.60602,0.7347408,-10.66571,0.6708035
5202,398.0298,398.0298,1.970154,0.7231098,1.970154,0.6844441
5253,391.7119,398.0298,8.288055,0.7336546,1.970154,0.6854489
5304,404.3478,404.3478,-4.347778,0.7188015,-4.347778,0.6769136
5355,404.3478,398.0298,-4.347778,0.7165841,1.970154,0.6842364
5406,391.7119,398.0298,8.288055,0.7334468,1.970154,0.6852412
5457,404.3478,398.0298,-4.347778,0.7185937,1.970154,0.686246
5508,404.3478,391.7119,-4.347778,0.7163764,8.288055,0.6967908
5559,398.0298,404.3478,1.970154,0.7236991,-4.347778,0.6819376
5610,398.0298,398.0298,1.970154,0.7247039,1.970154,0.6892604
5661,398.0298,404.3478,1.970154,0.7257087,-4.347778,0.680725
5712,404.3478,404.3478,-4.347778,0.7171734,-4.347778,0.6785077
5763,404.3478,404.3478,-4.347778,0.7149561,-4.347778,0.6762904
5814,398.0298,410.6657,1.970154,0.7222788,-10.66571,0.6645329
5865,391.7119,398.0298,8.288055,0.7328236,1.970154,0.6781736
5916,385.394,423.3016,14.60602,0.7465906,-23.30161,0.641018
5967,410.6657,379.076,-10.66571,0.7158794,20.92395,0.6959148
6018,404.3478,398.0298,-4.347778,0.71998,1.970154,0.6779658
6069,404.3478,398.0298,-4.347778,0.7177627,1.970154,0.6789706
6120,404.3478,391.7119,-4.347778,0.7155453,8.288055,0.6895154
6171,416.9837,391.7119,-16.98367,0.6942478,8.288055,0.6937423
6222,416.9837,391.7119,-16.98367,0.6855861,8.288055,0.6979692
6275,401.2484,401.2484,-1.248444,0.7006597,-1.248444,0.687771
6326,398.0298,398.0298,1.970154,0.7048831,1.970154,0.6919944
6377,410.6657,391.7119,-10.66571,0.6868076,8.288055,0.7025392
6428,404.3478,391.7119,-4.347778,0.6909082,8.288055,0.7067661
6479,404.3478,398.0298,-4.347778,0.6886909,1.970154,0.701453
6530,410.6657,391.7119,-10.66571,0.6769335,8.288055,0.7119979
6581,410.6657,391.7119,-10.66571,0.671494,8.288055,0.7162248
6632,410.6657,391.7119,-10.66571,0.6660543,8.288055,0.7204517
6683,416.9837,385.394,-16.98367,0.6510748,14.60602,0.7342186
6734,410.6657,385.394,-10.66571,0.6519532,14.60602,0.7416677
6785,410.6657,391.7119,-10.66571,0.6465137,8.288055,0.7395767
6836,404.3478,385.394,-4.347778,0.6506143,14.60602,0.7533436
6887,404.3478,391.7119,-4.347778,0.6483969,8.288055,0.7512527
6938,410.6657,391.7119,-10.66571,0.6366395,8.288055,0.7554794
6989,404.3478,398.0298,-4.347778,0.6407401,1.970154,0.7501664
7040,398.0298,398.0298,1.970154,0.6480628,1.970154,0.7511712
7091,398.0298,404.3478,1.970154,0.6490676,-4.347778,0.7426359
7142,404.3478,398.0298,-4.347778,0.6405323,1.970154,0.7499587
7193,404.3478,404.3478,-4.347778,0.638315,-4.347778,0.7414234
7244,404.3478,404.3478,-4.347778,0.6360977,-4.347778,0.739206
7295,398.0298,404.3478,1.970154,0.6434205,-4.347778,0.7369887
7346,404.3478,404.3478,-4.347778,0.6348851,-4.347778,0.7347713
7397,398.0298,404.3478,1.970154,0.6422078,-4.347778,0.732554
7448,398.0298,398.0298,1.970154,0.6432126,1.970154,0.7398768
7499,391.7119,398.0298,8.288055,0.6537575,1.970154,0.7408816
7550,398.0298,385.394,1.970154,0.6484443,14.60602,0.7609665
7601,398.0298,391.7119,1.970154,0.6494491,8.288055,0.7588754
7652,391.7119,398.0298,8.288055,0.6599939,1.970154,0.7535624
7703,398.0298,398.0298,1.970154,0.6546808,1.970154,0.7545671
7754,391.7119,398.0298,8.288055,0.6652256,1.970154,0.7555719
7805,404.3478,391.7119,-4.347778,0.6503724,8.288055,0.7661167
7856,398.0298,398.0298,1.970154,0.6576952,1.970154,0.7608037
7907,398.0298,398.0298,1.970154,0.6587,1.970154,0.7618084
7958,398.0298,404.3478,1.970154,0.6597047,-4.347778,0.7532731
8009,398.0298,404.3478,1.970154,0.6607096,-4.347778,0.7510558
8060,398.0298,404.3478,1.970154,0.6617143,-4.347778,0.7488384
8111,398.0298,404.3478,1.970154,0.6627192,-4.347778,0.7466211
8162,398.0298,410.6657,1.970154,0.6637239,-10.66571,0.7348637
8213,391.7119,398.0298,8.288055,0.6742687,1.970154,0.7485044
8264,398.0298,391.7119,1.970154,0.6689556,8.288055,0.7590492
8315,385.394,404.3478,14.60602,0.6890405,-4.347778,0.7441959
8366,379.076,416.9837,20.92395,0.7060297,-16.98367,0.7228984
8417,379.076,423.3016,20.92395,0.7167009,-23.30161,0.7046967
8468,385.394,423.3016,14.60602,0.717832,-23.30161,0.6928128
8519,391.7119,423.3016,8.288055,0.7157409,-23.30161,0.6809289
8570,385.394,416.9837,14.60602,0.7295079,-16.98367,0.6785852
8621,385.394,423.3016,14.60602,0.736957,-23.30161,0.6603835
8672,391.7119,423.3016,8.288055,0.7348659,-23.30161,0.6484996
8723,385.394,410.6657,14.60602,0.7486329,-10.66571,0.655696
8774,391.7119,404.3478,8.288055,0.7465419,-4.347778,0.6597965
8825,391.7119,404.3478,8.288055,0.7507688,-4.347778,0.6575792
8876,391.7119,404.3478,8.288055,0.7549957,-4.347778,0.6553619
8927,391.7119,391.7119,8.288055,0.7592226,8.288055,0.6722246
8978,410.6657,391.7119,-10.66571,0.7348294,8.288055,0.6764516
9029,416.9837,372.7581,-16.98367,0.7198497,27.24188,0.7092987
9080,429.6195,379.076,-29.61951,0.6921079,20.92395,0.7136521
9131,429.6195,379.076,-29.61951,0.677002,20.92395,0.7243233
9182,423.3016,372.7581,-23.30161,0.671436,27.24188,0.7445345
9233,423.3016,385.394,-23.30161,0.6595521,14.60602,0.7393477
9284,416.9837,385.394,-16.98367,0.6572084,14.60602,0.7467968
9335,404.3478,391.7119,-4.347778,0.667627,8.288055,0.7447057
9386,410.6657,391.7119,-10.66571,0.6558695,8.288055,0.7489326
9437,404.3478,398.0298,-4.347778,0.6599701,1.970154,0.7436195
9488,404.3478,398.0298,-4.347778,0.6577528,1.970154,0.7446243
9539,391.7119,391.7119,8.288055,0.6746155,8.288055,0.7551692
9590,379.076,404.3478,20.92395,0.6979227,-4.347778,0.740316
9641,372.7581,416.9837,27.24188,0.718134,-16.98367,0.7190184
9692,379.076,410.6657,20.92395,0.7224873,-10.66571,0.7198968
9743,385.394,410.6657,14.60602,0.7236183,-10.66571,0.7144573
9794,385.394,416.9837,14.60602,0.7310674,-16.98367,0.6994777
9845,385.394,410.6657,14.60602,0.7385164,-10.66571,0.7003561
9896,385.394,410.6657,14.60602,0.7459655,-10.66571,0.6949166
9947,379.076,404.3478,20.92395,0.7629547,-4.347778,0.6990172
9998,385.394,404.3478,14.60602,0.7640857,-4.347778,0.6967999
