time,l speed,r speed,l error,l effort,r error,r effort
4490,88.45108,113.7228,11.54892,0.3514242,-13.72282,0.2778207
4541,94.76901,113.7228,5.230988,0.3477741,-13.72282,0.2708221
4592,82.13315,113.7228,17.86685,0.369522,-13.72282,0.2638235
4643,88.45108,107.4049,11.54892,0.369094,-7.404877,0.2663649
4694,88.45108,107.4049,11.54892,0.374984,-7.404877,0.2625884
4745,88.45108,101.0869,11.54892,0.3808739,-1.086945,0.268352
4796,88.45108,101.0869,11.54892,0.3867638,-1.086945,0.2677977
4847,94.76901,94.76901,5.230988,0.3831137,5.230988,0.2767834
4898,107.4049,88.45108,-7.404877,0.3667014,11.54892,0.2889913
4949,120.0408,82.13315,-20.04076,0.3438447,17.86685,0.3044213
5000,120.0408,82.13315,-20.04076,0.3336239,17.86685,0.3135334
5051,101.0869,94.76901,-1.086945,0.3520234,5.230988,0.3035653
5102,113.7228,88.45108,-13.72282,0.3323889,11.54892,0.3157732
5153,107.4049,88.45108,-7.404877,0.3349303,11.54892,0.3216631
5204,113.7228,94.76901,-13.72282,0.3216138,5.230988,0.318013
5255,94.76901,101.0869,5.230988,0.3432354,-1.086945,0.3111408
5306,94.76901,101.0869,5.230988,0.3459032,-1.086945,0.3105864
5357,88.45108,107.4049,11.54892,0.358111,-7.404877,0.300492
5408,94.76901,107.4049,5.230988,0.3544609,-7.404877,0.2967155
5459,88.45108,107.4049,11.54892,0.3666687,-7.404877,0.292939
5510,88.45108,107.4049,11.54892,0.3725587,-7.404877,0.2891625
5561,88.45108,101.0869,11.54892,0.3784486,-1.086945,0.2949261
5612,88.45108,101.0869,11.54892,0.3843386,-1.086945,0.2943718
5663,101.0869,94.76901,-1.086945,0.3711483,5.230988,0.3033576
5714,101.0869,94.76901,-1.086945,0.370594,5.230988,0.3060254
5765,107.4049,88.45108,-7.404877,0.3604996,11.54892,0.3182332
5816,107.4049,94.76901,-7.404877,0.3567231,5.230988,0.3145831
5867,113.7228,94.76901,-13.72282,0.3434066,5.230988,0.3172509
5918,120.0408,94.76901,-20.04076,0.3268678,5.230988,0.3199187
5969,113.7228,101.0869,-13.72282,0.3261871,-1.086945,0.3130465
6021,117.7323,92.94653,-17.73228,0.3129569,7.053474,0.3248547
6072,107.4049,101.0869,-7.404877,0.3195078,-1.086945,0.3161599
6123,107.4049,94.76901,-7.404877,0.3157313,5.230988,0.3251457
6174,107.4049,101.0869,-7.404877,0.3119549,-1.086945,0.3182734
6225,101.0869,101.0869,-1.086945,0.3177185,-1.086945,0.3177191
6276,101.0869,94.76901,-1.086945,0.3171641,5.230988,0.3267048
6327,101.0869,101.0869,-1.086945,0.3166098,-1.086945,0.3198325
6378,82.13315,101.0869,17.86685,0.3446757,-1.086945,0.3192782
6429,88.45108,107.4049,11.54892,0.3442476,-7.404877,0.3091838
6480,88.45108,94.76901,11.54892,0.3501376,5.230988,0.3244874
6531,82.13315,101.0869,17.86685,0.3655676,-1.086945,0.3176152
6582,88.45108,101.0869,11.54892,0.3651396,-1.086945,0.3170608
6633,82.13315,101.0869,17.86685,0.3805696,-1.086945,0.3165065
6684,101.0869,101.0869,-1.086945,0.3610615,-1.086945,0.3159522
6735,101.0869,94.76901,-1.086945,0.3605071,5.230988,0.3249379
6786,107.4049,101.0869,-7.404877,0.3504127,-1.086945,0.3180656
6837,107.4049,101.0869,-7.404877,0.3466363,-1.086945,0.3175113
6888,107.4049,107.4049,-7.404877,0.3428598,-7.404877,0.3074169
6939,107.4049,101.0869,-7.404877,0.3390833,-1.086945,0.3131805
6990,101.0869,101.0869,-1.086945,0.3448469,-1.086945,0.3126261
7041,101.0869,101.0869,-1.086945,0.3442925,-1.086945,0.3120718
7092,94.76901,113.7228,5.230988,0.3532783,-13.72282,0.2924373
7143,88.45108,101.0869,11.54892,0.3654861,-1.086945,0.3045188
7194,82.13315,113.7228,17.86685,0.3809161,-13.72282,0.2848844
7245,88.45108,107.4049,11.54892,0.3804882,-7.404877,0.2874258
7296,88.45108,107.4049,11.54892,0.3863781,-7.404877,0.2836493
7347,88.45108,107.4049,11.54892,0.392268,-7.404877,0.2798728
7398,88.45108,101.0869,11.54892,0.3981579,-1.086945,0.2856364
7449,88.45108,101.0869,11.54892,0.4040479,-1.086945,0.2850821
7500,88.45108,101.0869,11.54892,0.4099378,-1.086945,0.2845278
7551,94.76901,94.76901,5.230988,0.4062877,5.230988,0.2935135
7602,94.76901,88.45108,5.230988,0.4089555,11.54892,0.3057214
7653,94.76901,101.0869,5.230988,0.4116233,-1.086945,0.2925312
7704,101.0869,101.0869,-1.086945,0.404751,-1.086945,0.2919768
7755,94.76901,101.0869,5.230988,0.4137368,-1.086945,0.2914225
7806,101.0869,101.0869,-1.086945,0.4068645,-1.086945,0.2908682
7857,88.45108,101.0869,11.54892,0.4253903,-1.086945,0.2903138
7908,101.0869,107.4049,-1.086945,0.4122001,-7.404877,0.2802194
7959,101.0869,101.0869,-1.086945,0.4116457,-1.086945,0.285983
8010,94.76901,101.0869,5.230988,0.4206315,-1.086945,0.2854287
8061,101.0869,107.4049,-1.086945,0.4137591,-7.404877,0.2753343
8112,94.76901,101.0869,5.230988,0.4227449,-1.086945,0.2810979
8163,94.76901,101.0869,5.230988,0.4254127,-1.086945,0.2805435
8214,94.76901,101.0869,5.230988,0.4280805,-1.086945,0.2799892
8265,107.4049,101.0869,-7.404877,0.4116682,-1.086945,0.2794349
8316,101.0869,101.0869,-1.086945,0.4174317,-1.086945,0.2788805
8367,101.0869,101.0869,-1.086945,0.4168774,-1.086945,0.2783262
8418,101.0869,107.4049,-1.086945,0.4163231,-7.404877,0.2682318
8469,101.0869,107.4049,-1.086945,0.4157687,-7.404877,0.2644553
8520,113.7228,101.0869,-13.72282,0.3961342,-1.086945,0.2702189
8571,101.0869,107.4049,-1.086945,0.4082157,-7.404877,0.2601245
8622,107.4049,107.4049,-7.404877,0.3981213,-7.404877,0.256348
8673,107.4049,101.0869,-7.404877,0.3943449,-1.086945,0.2621115
8724,113.7228,94.76901,-13.72282,0.3810283,5.230988,0.2710973
8775,113.7228,94.76901,-13.72282,0.3740296,5.230988,0.2737651
8826,120.0408,88.45108,-20.04076,0.3574909,11.54892,0.285973
8877,101.0869,94.76901,-1.086945,0.3758904,5.230988,0.2823229
8928,107.4049,101.0869,-7.404877,0.365796,-1.086945,0.2754506
8979,101.0869,94.76901,-1.086945,0.3715595,5.230988,0.2844363
9030,101.0869,101.0869,-1.086945,0.3710052,-1.086945,0.2775641
9081,94.76901,94.76901,5.230988,0.3799909,5.230988,0.2865498
9132,94.76901,101.0869,5.230988,0.3826587,-1.086945,0.2796775
9183,94.76901,107.4049,5.230988,0.3853265,-7.404877,0.2695831
9234,94.76901,101.0869,5.230988,0.3879943,-1.086945,0.2753467
9285,94.76901,101.0869,5.230988,0.3906622,-1.086945,0.2747924
9338,91.19283,97.27235,8.807175,0.3989062,2.727654,0.2800527
9389,94.76901,101.0869,5.230988,0.3979978,-1.086945,0.2756837
9440,94.76901,94.76901,5.230988,0.4006656,5.230988,0.2846694
9491,94.76901,101.0869,5.230988,0.4033334,-1.086945,0.2777972
9542,101.0869,101.0869,-1.086945,0.3964611,-1.086945,0.2772429
9593,101.0869,107.4049,-1.086945,0.3959067,-7.404877,0.2671484
9644,101.0869,101.0869,-1.086945,0.3953524,-1.086945,0.272912
9695,107.4049,107.4049,-7.404877,0.385258,-7.404877,0.2628176
9746,107.4049,94.76901,-7.404877,0.3814815,5.230988,0.2781213
9797,101.0869,101.0869,-1.086945,0.3872451,-1.086945,0.271249
9848,101.0869,94.76901,-1.086945,0.3866908,5.230988,0.2802348
9899,101.0869,94.76901,-1.086945,0.3861364,5.230988,0.2829026
9950,101.0869,94.76901,-1.086945,0.3855821,5.230988,0.2855704
