time,l speed,r speed,l error,l effort,r error,r effort
8621,303.2608,296.9429,-3.260834,0.4434479,3.057098,0.4529879
8672,303.2608,303.2608,-3.260834,0.4417848,-3.260834,0.4450069
8723,296.9429,296.9429,3.057098,0.4496618,3.057098,0.452884
8774,303.2608,303.2608,-3.260834,0.4416809,-3.260834,0.444903
8825,296.9429,303.2608,3.057098,0.4495579,-3.260834,0.44324
8876,303.2608,303.2608,-3.260834,0.441577,-3.260834,0.441577
8927,296.9429,290.625,3.057098,0.449454,9.375031,0.4589941
8978,303.2608,303.2608,-3.260834,0.4414731,-3.260834,0.4446953
9029,296.9429,303.2608,3.057098,0.4493501,-3.260834,0.4430322
9080,303.2608,296.9429,-3.260834,0.4413692,3.057098,0.4509092
9131,296.9429,296.9429,3.057098,0.4492462,3.057098,0.4524683
9182,296.9429,296.9429,3.057098,0.4508053,3.057098,0.4540275
9233,303.2608,303.2608,-3.260834,0.4428244,-3.260834,0.4460465
9284,303.2608,303.2608,-3.260834,0.4411613,-3.260834,0.4443835
9335,296.9429,303.2608,3.057098,0.4490384,-3.260834,0.4427205
9386,296.9429,296.9429,3.057098,0.4505975,3.057098,0.4505975
9437,303.2608,303.2608,-3.260834,0.4426166,-3.260834,0.4426166
9488,296.9429,296.9429,3.057098,0.4504936,3.057098,0.4504936
9539,303.2608,296.9429,-3.260834,0.4425126,3.057098,0.4520527
9592,297.8965,303.9761,2.103455,0.4489917,-3.976074,0.4429122
9643,303.2608,296.9429,-3.260834,0.4419645,3.057098,0.4515045
9694,296.9429,303.2608,3.057098,0.4498415,-3.260834,0.4435236
9745,296.9429,296.9429,3.057098,0.4514006,3.057098,0.4514006
9796,303.2608,296.9429,-3.260834,0.4434196,3.057098,0.4529597
9847,296.9429,303.2608,3.057098,0.4512967,-3.260834,0.4449788
9898,303.2608,296.9429,-3.260834,0.4433157,3.057098,0.4528558
9949,296.9429,303.2608,3.057098,0.4511928,-3.260834,0.4448749
10000,303.2608,296.9429,-3.260834,0.4432118,3.057098,0.4527519
