time,l speed,r speed,l error,l effort,r error,r effort
4080,189.538,202.1739,10.46198,0.4598657,-2.173889,0.4311195
4131,189.538,202.1739,10.46198,0.4652013,-2.173889,0.4300108
4182,183.2201,214.8098,16.77991,0.4800769,-14.80975,0.409822
4233,189.538,195.856,10.46198,0.4790946,4.144028,0.4308892
4284,208.4918,189.538,-8.491837,0.45581,10.46198,0.4425428
4335,221.1277,195.856,-21.1277,0.432399,4.144028,0.4383383
4386,227.4456,195.856,-27.44563,0.4120838,4.144028,0.4404518
4437,214.8098,189.538,-14.80975,0.4171667,10.46198,0.4521053
4488,221.1277,195.856,-21.1277,0.4000736,4.144028,0.4479008
4539,214.8098,189.538,-14.80975,0.3988386,10.46198,0.4595544
4590,202.1739,195.856,-2.173889,0.4103658,4.144028,0.4553499
4641,202.1739,195.856,-2.173889,0.4092571,4.144028,0.4574634
4692,195.856,183.2201,4.144028,0.4176885,16.77991,0.478657
4743,202.1739,195.856,-2.173889,0.4102619,4.144028,0.4681346
4794,202.1739,183.2201,-2.173889,0.4091532,16.77991,0.4893282
4845,189.538,208.4918,10.46198,0.4271247,-8.491837,0.4597256
4896,195.856,202.1739,4.144028,0.4229202,-2.173889,0.4649349
4947,195.856,202.1739,4.144028,0.4250337,-2.173889,0.4638262
4998,202.1739,195.856,-2.173889,0.4176071,4.144028,0.4722576
5049,195.856,208.4918,4.144028,0.4260385,-8.491837,0.4552909
5100,183.2201,208.4918,16.77991,0.4472321,-8.491837,0.4509601
5151,176.9022,214.8098,23.09784,0.4653299,-14.80975,0.4370892
5202,189.538,214.8098,10.46198,0.4580297,-14.80975,0.4295362
5253,202.1739,195.856,-2.173889,0.4442851,4.144028,0.4506034
5304,195.856,195.856,4.144028,0.4527165,4.144028,0.4527169
5355,202.1739,208.4918,-2.173889,0.4452899,-8.491837,0.4357502
5406,189.538,214.8098,10.46198,0.4632614,-14.80975,0.4218793
5457,189.538,208.4918,10.46198,0.468597,-8.491837,0.4238664
5508,183.2201,208.4918,16.77991,0.4834727,-8.491837,0.4195356
5561,182.3857,206.7037,17.61435,0.4936428,-6.703735,0.4177707
5612,183.2201,202.1739,16.77991,0.501366,-2.173889,0.4211919
5663,189.538,214.8098,10.46198,0.5003838,-14.80975,0.401003
5714,189.538,202.1739,10.46198,0.5057194,-2.173889,0.4125302
5765,202.1739,202.1739,-2.173889,0.4919748,-2.173889,0.4114216
5816,195.856,195.856,4.144028,0.5004062,4.144028,0.4198529
5867,202.1739,195.856,-2.173889,0.4929796,4.144028,0.4219664
5918,195.856,202.1739,4.144028,0.501411,-2.173889,0.4145398
5969,202.1739,202.1739,-2.173889,0.4939844,-2.173889,0.4134311
6020,195.856,202.1739,4.144028,0.5024158,-2.173889,0.4123225
6071,195.856,208.4918,4.144028,0.5045292,-8.491837,0.4016737
6122,189.538,202.1739,10.46198,0.5161828,-2.173889,0.406883
6173,195.856,202.1739,4.144028,0.5119782,-2.173889,0.4057743
6224,202.1739,202.1739,-2.173889,0.5045517,-2.173889,0.4046657
6275,195.856,195.856,4.144028,0.5129831,4.144028,0.413097
6326,202.1739,202.1739,-2.173889,0.5055565,-2.173889,0.4056705
6377,195.856,202.1739,4.144028,0.5139878,-2.173889,0.4045618
6428,195.856,195.856,4.144028,0.5161013,4.144028,0.4129931
6479,195.856,189.538,4.144028,0.5182148,10.46198,0.4246468
6530,208.4918,195.856,-8.491837,0.5012481,4.144028,0.4204422
6581,195.856,195.856,4.144028,0.5159974,4.144028,0.4225557
6632,195.856,189.538,4.144028,0.5181108,10.46198,0.4342093
6683,208.4918,189.538,-8.491837,0.5011442,10.46198,0.4395449
6734,221.1277,183.2201,-21.1277,0.4777332,16.77991,0.4544205
6785,214.8098,189.538,-14.80975,0.4764982,10.46198,0.4534382
6836,208.4918,202.1739,-8.491837,0.4784853,-2.173889,0.4396937
6887,202.1739,202.1739,-2.173889,0.4836946,-2.173889,0.438585
6938,189.538,202.1739,10.46198,0.501666,-2.173889,0.4374763
6989,189.538,208.4918,10.46198,0.5070016,-8.491837,0.4268276
7040,189.538,214.8098,10.46198,0.5123373,-14.80975,0.4129567
7091,189.538,208.4918,10.46198,0.5176729,-8.491837,0.4149438
7142,195.856,195.856,4.144028,0.5134684,4.144028,0.4296931
7193,202.1739,189.538,-2.173889,0.5060418,10.46198,0.4413467
7244,208.4918,195.856,-8.491837,0.495393,4.144028,0.4371422
7295,208.4918,195.856,-8.491837,0.4910622,4.144028,0.4392557
7346,195.856,208.4918,4.144028,0.5058115,-8.491837,0.4222889
7397,208.4918,195.856,-8.491837,0.4888448,4.144028,0.4370382
7448,208.4918,202.1739,-8.491837,0.484514,-2.173889,0.4296117
7499,195.856,195.856,4.144028,0.4992633,4.144028,0.4380431
7550,195.856,202.1739,4.144028,0.5013768,-2.173889,0.4306165
7601,189.538,208.4918,10.46198,0.5130303,-8.491837,0.4199677
7652,202.1739,202.1739,-2.173889,0.4992858,-2.173889,0.425177
7703,202.1739,195.856,-2.173889,0.4981771,4.144028,0.4336083
7754,208.4918,189.538,-8.491837,0.4875284,10.46198,0.4452619
7805,202.1739,195.856,-2.173889,0.4927377,4.144028,0.4410574
7856,195.856,202.1739,4.144028,0.501169,-2.173889,0.4336308
7907,195.856,202.1739,4.144028,0.5032825,-2.173889,0.4325222
7958,195.856,208.4918,4.144028,0.5053959,-8.491837,0.4218734
8009,195.856,208.4918,4.144028,0.5075094,-8.491837,0.4175426
8060,208.4918,202.1739,-8.491837,0.4905427,-2.173889,0.4227519
8111,208.4918,195.856,-8.491837,0.4862119,4.144028,0.4311832
8162,221.1277,189.538,-21.1277,0.4628009,10.46198,0.4428368
8213,208.4918,195.856,-8.491837,0.471106,4.144028,0.4386323
8264,208.4918,195.856,-8.491837,0.4667751,4.144028,0.4407458
8315,202.1739,189.538,-2.173889,0.4719844,10.46198,0.4523993
8366,202.1739,208.4918,-2.173889,0.4708757,-8.491837,0.4291147
8417,195.856,202.1739,4.144028,0.4793071,-2.173889,0.434324
8468,208.4918,202.1739,-8.491837,0.4623404,-2.173889,0.4332153
8519,208.4918,195.856,-8.491837,0.4580096,4.144028,0.4416467
8570,221.1277,189.538,-21.1277,0.4345986,10.46198,0.4533003
8621,214.8098,189.538,-14.80975,0.4333635,10.46198,0.4586359
8672,214.8098,183.2201,-14.80975,0.4258106,16.77991,0.4735116
8723,214.8098,195.856,-14.80975,0.4182576,4.144028,0.4629891
8774,214.8098,183.2201,-14.80975,0.4107046,16.77991,0.4841827
8825,208.4918,189.538,-8.491837,0.4126917,10.46198,0.4832005
8876,195.856,195.856,4.144028,0.427441,4.144028,0.4789959
8927,202.1739,195.856,-2.173889,0.4200144,4.144028,0.4811094
8978,195.856,195.856,4.144028,0.4284458,4.144028,0.4832229
9029,208.4918,195.856,-8.491837,0.4114791,4.144028,0.4853363
9080,202.1739,195.856,-2.173889,0.4166884,4.144028,0.4874497
9131,202.1739,202.1739,-2.173889,0.4155797,-2.173889,0.4800232
9182,208.4918,202.1739,-8.491837,0.404931,-2.173889,0.4789145
9233,208.4918,195.856,-8.491837,0.4006001,4.144028,0.4873459
9284,202.1739,202.1739,-2.173889,0.4058094,-2.173889,0.4799193
9335,195.856,195.856,4.144028,0.4142408,4.144028,0.4883507
9386,189.538,195.856,10.46198,0.4258944,4.144028,0.4904642
9437,195.856,202.1739,4.144028,0.4216899,-2.173889,0.4830375
9488,195.856,202.1739,4.144028,0.4238033,-2.173889,0.4819289
9539,195.856,202.1739,4.144028,0.4259168,-2.173889,0.4808202
9590,208.4918,202.1739,-8.491837,0.4089501,-2.173889,0.4797115
9641,202.1739,195.856,-2.173889,0.4141593,4.144028,0.4881429
9692,202.1739,202.1739,-2.173889,0.4130507,-2.173889,0.4807163
9743,189.538,208.4918,10.46198,0.4310222,-8.491837,0.4700675
9794,176.9022,208.4918,23.09784,0.4554379,-8.491837,0.4657368
9845,170.5842,214.8098,29.41577,0.476758,-14.80975,0.4518659
9896,183.2201,208.4918,16.77991,0.4726798,-8.491837,0.4538529
9947,202.1739,195.856,-2.173889,0.4526174,4.144028,0.4686022
9998,208.4918,189.538,-8.491837,0.4419686,10.46198,0.4802558
